MEAN£¨ÈË¿ÚÃÜ¶È£©,rate
1302.19,0.0000474752 
1333.77,0.0000486265 
2838.44,0.0001034836 
4384.36,0.0001598443 
4567.39,0.0001665172 
4514.71,0.0001645966 
4410.95,0.0001608137 
4410.95,0.0001608137 
4410.95,0.0001608137 
4410.95,0.0001608137 
4410.95,0.0001608137 
2367.91,0.0000863289 
1383.79,0.0000504502 
1383.79,0.0000504502 
1383.79,0.0000504502 
1548.74,0.0000564636 
1730.64,0.0000630956 
1983.55,0.0000723160 
3013.05,0.0001098495 
5529.12,0.0002015799 
5529.12,0.0002015799 
5529.12,0.0002015799 
6285.91,0.0002291707 
9245.78,0.0003370816 
12652.50,0.0004612831 
12907.78,0.0004705901 
12416.95,0.0004526957 
10472.28,0.0003817971 
9073.02,0.0003307831 
9518.23,0.0003470143 
18110.69,0.0006602770 
17188.37,0.0006266514 
14993.39,0.0005466271 
12796.64,0.0004665382 
11064.87,0.0004034014 
11075.37,0.0004037845 
11322.31,0.0004127873 
11667.22,0.0004253619 
11815.88,0.0004307818 
7270.17,0.0002650549 
7017.22,0.0002558328 
7541.95,0.0002749636 
8067.08,0.0002941084 
8592.46,0.0003132628 
8777.51,0.0003200094 
6426.57,0.0002342991 
5801.37,0.0002115055 
4842.08,0.0001765320 
4840.08,0.0001764591 
3637.29,0.0001326078 
3450.89,0.0001258122 
3269.82,0.0001192107 
3260.49,0.0001188705 
4836.15,0.0001763159 
4305.54,0.0001569710 
3562.72,0.0001298892 
2798.18,0.0001020158 
2672.85,0.0000974466 
3390.74,0.0001236193 
2849.25,0.0001038775 
2849.25,0.0001038774 
2851.40,0.0001039559 
2887.45,0.0001052702 
2939.91,0.0001071827 
3396.38,0.0001238249 
3095.83,0.0001128675 
2772.95,0.0001010960 
2413.57,0.0000879937 
2413.57,0.0000879937 
2045.99,0.0000745925 
1071.43,0.0000390620 
1019.93,0.0000371843 
224.63,0.0000081895 
38.70,0.0000014108 
37.86,0.0000013803 
41.12,0.0000014991 
41.12,0.0000014991 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
1302.19,0.0000474752 
1593.30,0.0000580884 
4567.39,0.0001665172 
4567.39,0.0001665172 
4567.39,0.0001665172 
4566.50,0.0001664850 
4428.40,0.0001614499 
4410.95,0.0001608137 
4410.95,0.0001608137 
4410.95,0.0001608137 
4410.95,0.0001608137 
1967.16,0.0000717183 
1651.03,0.0000601930 
1707.83,0.0000622639 
1764.71,0.0000643376 
1821.60,0.0000664116 
1878.52,0.0000684870 
1982.56,0.0000722799 
3737.01,0.0001362435 
5296.33,0.0001930930 
4957.51,0.0001807401 
6678.87,0.0002434974 
10174.22,0.0003709304 
12907.78,0.0004705901 
12907.78,0.0004705901 
13677.94,0.0004986687 
17414.52,0.0006348962 
17492.16,0.0006377268 
17492.16,0.0006377268 
17492.16,0.0006377268 
17865.22,0.0006513278 
18021.53,0.0006570266 
11064.87,0.0004034015 
11549.39,0.0004210661 
17331.03,0.0006318524 
17998.79,0.0006561976 
18083.27,0.0006592775 
17238.19,0.0006284678 
15211.02,0.0005545615 
14281.90,0.0005206876 
14281.90,0.0005206876 
14281.90,0.0005206876 
14281.90,0.0005206876 
14281.90,0.0005206876 
14281.90,0.0005206876 
14281.90,0.0005206876 
8189.13,0.0002985584 
5185.20,0.0001890415 
3260.49,0.0001188705 
3260.49,0.0001188705 
3260.49,0.0001188705 
3260.49,0.0001188705 
3260.49,0.0001188705 
5877.65,0.0002142864 
7064.66,0.0002575625 
6312.22,0.0002301303 
717.87,0.0000261720 
717.87,0.0000261720 
3808.64,0.0001388549 
2877.65,0.0001049130 
3440.97,0.0001254504 
3789.55,0.0001381589 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3797.28,0.0001384408 
3392.71,0.0001236909 
3532.15,0.0001287745 
3643.26,0.0001328255 
3763.60,0.0001372127 
3812.91,0.0001390104 
37.86,0.0000013803 
37.86,0.0000013803 
37.86,0.0000013803 
37.86,0.0000013803 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
1480.75,0.0000539851 
4559.87,0.0001662431 
4567.39,0.0001665172 
4567.39,0.0001665172 
4567.39,0.0001665172 
4566.50,0.0001664850 
4428.40,0.0001614499 
4410.95,0.0001608137 
4410.95,0.0001608137 
4410.95,0.0001608137 
4389.82,0.0001600436 
1983.57,0.0000723169 
1983.57,0.0000723169 
1983.57,0.0000723169 
1983.57,0.0000723169 
1983.57,0.0000723169 
1983.57,0.0000723169 
1983.57,0.0000723169 
3316.01,0.0001208947 
3751.51,0.0001367719 
3751.51,0.0001367719 
6019.88,0.0002194721 
9118.36,0.0003324361 
12907.78,0.0004705901 
12907.78,0.0004705901 
13440.81,0.0004900234 
17492.16,0.0006377268 
17492.16,0.0006377269 
17492.16,0.0006377269 
17492.16,0.0006377269 
17492.16,0.0006377269 
22467.62,0.0008191216 
18625.18,0.0006790345 
16128.81,0.0005880221 
18192.57,0.0006632625 
18194.20,0.0006633217 
14271.97,0.0005203257 
8074.75,0.0002943884 
11178.33,0.0004075380 
14281.90,0.0005206876 
14281.90,0.0005206876 
14281.90,0.0005206876 
14281.90,0.0005206876 
14281.90,0.0005206876 
14281.90,0.0005206876 
14281.90,0.0005206876 
13893.16,0.0005065149 
10775.68,0.0003928584 
3395.02,0.0001237754 
3260.49,0.0001188705 
3260.49,0.0001188705 
3260.49,0.0001188705 
6090.14,0.0002220337 
7011.38,0.0002556199 
7064.66,0.0002575625 
7012.27,0.0002556525 
910.93,0.0000332106 
717.87,0.0000261720 
3812.91,0.0001390104 
3568.21,0.0001300895 
3297.99,0.0001202377 
3179.04,0.0001159009 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
37.86,0.0000013803 
37.86,0.0000013803 
37.86,0.0000013803 
0.00,0.0000000000 
719.87,0.0000262448 
1480.75,0.0000539851 
4559.87,0.0001662431 
4567.39,0.0001665172 
4567.39,0.0001665172 
4567.39,0.0001665172 
4567.39,0.0001665172 
4487.30,0.0001635975 
4410.95,0.0001608137 
4410.95,0.0001608137 
4410.95,0.0001608137 
2851.48,0.0001039588 
1983.57,0.0000723169 
1983.57,0.0000723169 
1983.57,0.0000723169 
1983.57,0.0000723169 
1983.57,0.0000723169 
1983.57,0.0000723169 
2874.70,0.0001048055 
3673.97,0.0001339451 
3751.51,0.0001367719 
3751.51,0.0001367719 
3751.50,0.0001367719 
3761.74,0.0001371452 
8570.83,0.0003124741 
11145.50,0.0004063412 
8373.55,0.0003052818 
17492.16,0.0006377268 
17492.16,0.0006377268 
17492.16,0.0006377268 
17492.16,0.0006377268 
17492.16,0.0006377268 
23763.21,0.0008663560 
25196.95,0.0009186272 
31545.52,0.0011500824 
33580.44,0.0012242714 
35615.80,0.0012984764 
30164.96,0.0010997503 
8074.75,0.0002943884 
10954.45,0.0003993760 
14281.90,0.0005206876 
14281.90,0.0005206876 
18515.73,0.0006750441 
20503.24,0.0007475044 
19671.22,0.0007171709 
14281.90,0.0005206876 
14281.90,0.0005206876 
11825.71,0.0004311400 
8379.54,0.0003055001 
5489.57,0.0002001380 
5454.08,0.0001988441 
5955.65,0.0002171303 
6708.30,0.0002445703 
7190.97,0.0002621675 
7064.66,0.0002575625 
7064.66,0.0002575625 
7064.66,0.0002575625 
1752.08,0.0000638772 
717.87,0.0000261720 
3812.91,0.0001390104 
3812.91,0.0001390104 
3704.83,0.0001350701 
3673.03,0.0001339110 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
37.86,0.0000013803 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
4567.39,0.0001665172 
4567.39,0.0001665172 
4567.39,0.0001665172 
4567.39,0.0001665172 
4547.00,0.0001657738 
4411.93,0.0001608496 
4410.95,0.0001608137 
4410.95,0.0001608137 
3169.71,0.0001155609 
1983.57,0.0000723169 
1983.57,0.0000723169 
1983.57,0.0000723169 
1983.57,0.0000723169 
1983.57,0.0000723169 
1983.57,0.0000723169 
2902.89,0.0001058331 
3751.51,0.0001367719 
3751.51,0.0001367719 
3751.51,0.0001367719 
3751.51,0.0001367719 
3751.51,0.0001367719 
3751.51,0.0001367719 
6308.76,0.0002300039 
4512.99,0.0001645341 
6079.85,0.0002216585 
13331.75,0.0004860474 
17492.16,0.0006377268 
16341.25,0.0005957670 
17005.94,0.0006200003 
24152.40,0.0008805452 
34989.64,0.0012756479 
29605.49,0.0010793532 
19295.69,0.0007034798 
31926.32,0.0011639655 
46394.63,0.0016914494 
8074.75,0.0002943883 
18403.92,0.0006709677 
14281.90,0.0005206876 
17589.71,0.0006412833 
22599.69,0.0008239366 
20346.01,0.0007417721 
12031.96,0.0004386597 
10670.88,0.0003890374 
11202.63,0.0004084242 
8383.40,0.0003056410 
8379.54,0.0003055002 
8379.54,0.0003055001 
8379.54,0.0003055001 
8379.54,0.0003055001 
6340.62,0.0002311656 
2477.28,0.0000903165 
1705.82,0.0000621906 
1139.09,0.0000415289 
6878.44,0.0002507732 
2566.41,0.0000935659 
717.87,0.0000261720 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
0.00,0.0000000000 
0.00,0.0000000000 
4561.97,0.0001663198 
4568.96,0.0001665745 
4650.34,0.0001695415 
4712.99,0.0001718255 
4775.71,0.0001741121 
4761.07,0.0001735783 
4805.74,0.0001752070 
4862.41,0.0001772731 
3812.44,0.0001389936 
1982.19,0.0000722665 
1983.57,0.0000723169 
1983.57,0.0000723169 
1983.57,0.0000723169 
2626.02,0.0000957392 
2833.86,0.0001033164 
3287.91,0.0001198702 
3751.51,0.0001367719 
3751.51,0.0001367719 
3751.51,0.0001367719 
3751.51,0.0001367719 
3751.51,0.0001367719 
3751.51,0.0001367719 
3580.50,0.0001305374 
2879.83,0.0001049926 
2639.33,0.0000962245 
4312.66,0.0001572302 
4340.45,0.0001582437 
2639.33,0.0000962245 
11759.03,0.0004287091 
23121.11,0.0008429464 
46473.46,0.0016943236 
24943.89,0.0009094013 
17157.40,0.0006255224 
31760.99,0.0011579381 
52970.05,0.0019311751 
9595.07,0.0003498157 
62314.17,0.0022718418 
17671.33,0.0006442589 
25479.97,0.0009289454 
25721.33,0.0009377451 
19495.91,0.0007107794 
6172.21,0.0002250257 
6835.53,0.0002492090 
12472.69,0.0004547279 
19507.70,0.0007112093 
8461.63,0.0003084929 
9431.91,0.0003438673 
8379.54,0.0003055001 
8379.54,0.0003055002 
5723.53,0.0002086676 
717.87,0.0000261720 
717.87,0.0000261720 
717.87,0.0000261720 
892.61,0.0000325426 
717.87,0.0000261720 
751.57,0.0000274008 
3772.68,0.0001375437 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
0.00,0.0000000000 
0.00,0.0000000000 
2073.48,0.0000755946 
4492.01,0.0001637692 
4962.77,0.0001809322 
5012.20,0.0001827343 
5012.20,0.0001827343 
5012.20,0.0001827343 
5012.20,0.0001827343 
5012.20,0.0001827343 
4184.17,0.0001525458 
1643.67,0.0000599248 
1944.17,0.0000708802 
1916.91,0.0000698864 
2409.09,0.0000878304 
3418.73,0.0001246395 
3593.99,0.0001310292 
3612.86,0.0001317172 
3697.67,0.0001348092 
3751.50,0.0001367719 
3751.51,0.0001367719 
3751.50,0.0001367719 
3751.51,0.0001367719 
3751.50,0.0001367719 
3468.60,0.0001264578 
2639.33,0.0000962245 
2639.33,0.0000962245 
2639.33,0.0000962245 
2639.33,0.0000962245 
2639.33,0.0000962245 
3157.27,0.0001151072 
14471.74,0.0005276088 
45345.33,0.0016531941 
29181.22,0.0010638853 
22120.98,0.0008064838 
24569.83,0.0008957638 
31934.94,0.0011642799 
21059.84,0.0007677970 
18587.76,0.0006776702 
32399.46,0.0011812152 
32680.72,0.0011914696 
29231.53,0.0010657195 
22690.28,0.0008272392 
15178.55,0.0005533778 
7137.93,0.0002602338 
10310.56,0.0003759012 
21583.64,0.0007868934 
21356.77,0.0007786223 
16810.39,0.0006128710 
11090.69,0.0004043430 
12387.54,0.0004516235 
6692.61,0.0002439983 
717.87,0.0000261720 
717.87,0.0000261720 
717.87,0.0000261720 
717.87,0.0000261720 
717.87,0.0000261720 
717.87,0.0000261720 
3694.39,0.0001346897 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
0.00,0.0000000000 
0.00,0.0000000000 
1154.52,0.0000420914 
1268.92,0.0000462622 
1266.20,0.0000461631 
2717.98,0.0000990917 
4390.93,0.0001600841 
5012.20,0.0001827343 
5012.20,0.0001827343 
5012.20,0.0001827343 
4784.96,0.0001744495 
3045.64,0.0001110376 
1457.82,0.0000531491 
1457.22,0.0000531271 
1462.02,0.0000533021 
3374.10,0.0001230126 
3593.99,0.0001310292 
3593.99,0.0001310292 
3593.99,0.0001310292 
3605.27,0.0001314404 
3891.75,0.0001418851 
5125.29,0.0001868573 
3997.19,0.0001457289 
3764.90,0.0001372601 
4371.00,0.0001593572 
5606.87,0.0002044144 
3075.18,0.0001121147 
2639.33,0.0000962245 
2639.33,0.0000962245 
2639.33,0.0000962245 
2866.10,0.0001044921 
3287.66,0.0001198611 
4170.72,0.0001520554 
18862.75,0.0006876956 
38186.65,0.0013922040 
61853.24,0.0022550375 
61596.72,0.0022456854 
35539.50,0.0012956944 
32670.15,0.0011910842 
25659.24,0.0009354811 
32213.59,0.0011744391 
34821.64,0.0012695229 
35538.21,0.0012956476 
48196.61,0.0017571459 
24111.79,0.0008790645 
9861.13,0.0003595158 
7267.51,0.0002649580 
30019.70,0.0010944542 
21624.84,0.0007883957 
21624.87,0.0007883965 
21624.84,0.0007883957 
21624.84,0.0007883957 
8979.53,0.0003273744 
1393.03,0.0000507869 
717.87,0.0000261720 
717.87,0.0000261720 
717.87,0.0000261720 
717.87,0.0000261720 
804.52,0.0000293310 
4070.36,0.0001483968 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.96,0.0001390123 
4156.72,0.0001515452 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
0.00,0.0000000000 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
3471.52,0.0001265643 
4972.58,0.0001812898 
5012.20,0.0001827343 
4506.82,0.0001643090 
3118.49,0.0001136935 
1457.22,0.0000531271 
1457.22,0.0000531271 
1457.22,0.0000531271 
1457.22,0.0000531271 
2944.42,0.0001073471 
3593.99,0.0001310292 
3593.99,0.0001310292 
3593.99,0.0001310292 
3593.99,0.0001310292 
5995.62,0.0002185876 
6887.59,0.0002511069 
6670.36,0.0002431871 
6837.77,0.0002492905 
6887.59,0.0002511069 
6887.59,0.0002511069 
5807.79,0.0002117397 
3019.52,0.0001100851 
2639.33,0.0000962245 
2639.33,0.0000962245 
3035.98,0.0001106852 
13099.48,0.0004775791 
62438.15,0.0022763622 
28285.67,0.0010312354 
26956.34,0.0009827708 
17462.56,0.0006366479 
42200.95,0.0015385568 
52282.05,0.0019060924 
43882.02,0.0015998450 
24984.22,0.0009108715 
31065.71,0.0011325897 
33423.73,0.0012185579 
23453.92,0.0008550798 
23453.92,0.0008550798 
46061.50,0.0016793041 
21094.06,0.0007690445 
11553.11,0.0004212017 
40691.93,0.0014835413 
21624.84,0.0007883958 
21624.89,0.0007883973 
21624.84,0.0007883958 
21624.84,0.0007883957 
9564.81,0.0003487125 
3798.76,0.0001384946 
717.87,0.0000261720 
717.87,0.0000261720 
717.87,0.0000261720 
1212.28,0.0000441970 
5225.32,0.0001905039 
5033.23,0.0001835009 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
5623.31,0.0002050137 
8853.19,0.0003227685 
8788.03,0.0003203928 
4769.49,0.0001738854 
4240.17,0.0001545875 
3812.91,0.0001390104 
3812.91,0.0001390104 
0.00,0.0000000000 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
4419.51,0.0001611258 
5012.20,0.0001827343 
4046.10,0.0001475123 
1457.22,0.0000531271 
1457.22,0.0000531271 
1457.22,0.0000531271 
1457.22,0.0000531271 
1457.22,0.0000531271 
2654.63,0.0000967822 
3593.99,0.0001310292 
3593.99,0.0001310292 
3593.99,0.0001310292 
3593.99,0.0001310292 
6887.59,0.0002511069 
6887.59,0.0002511068 
6887.59,0.0002511069 
6887.59,0.0002511068 
6887.59,0.0002511069 
6887.59,0.0002511068 
5927.19,0.0002160928 
3794.76,0.0001383487 
3177.44,0.0001158429 
3300.85,0.0001203420 
18851.87,0.0006872992 
70067.77,0.0025545216 
36591.63,0.0013340529 
55307.80,0.0020164045 
75845.81,0.0027651768 
31665.15,0.0011544440 
73013.76,0.0026619262 
66624.10,0.0024289729 
45690.14,0.0016657653 
25031.79,0.0009126057 
23709.38,0.0008643933 
23458.10,0.0008552323 
24411.17,0.0008899792 
24309.83,0.0008862846 
19042.31,0.0006942422 
21094.06,0.0007690445 
11553.11,0.0004212017 
40691.93,0.0014835413 
42238.33,0.0015399195 
44247.61,0.0016131736 
22255.02,0.0008113707 
21078.35,0.0007684719 
9866.85,0.0003597244 
5917.36,0.0002157344 
1091.85,0.0000398067 
717.87,0.0000261720 
1530.40,0.0000557951 
4214.49,0.0001536513 
5228.37,0.0001906153 
5133.24,0.0001871468 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3812.91,0.0001390104 
3814.43,0.0001390660 
7829.99,0.0002854647 
8853.19,0.0003227685 
8853.19,0.0003227685 
8853.19,0.0003227685 
8853.19,0.0003227685 
3812.91,0.0001390104 
0.00,0.0000000000 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
3815.21,0.0001390946 
4568.08,0.0001665426 
3810.94,0.0001389389 
1457.22,0.0000531271 
1457.22,0.0000531271 
1457.22,0.0000531271 
1457.22,0.0000531271 
1457.22,0.0000531271 
2364.83,0.0000862166 
3593.99,0.0001310292 
3593.99,0.0001310292 
3593.99,0.0001310292 
3754.78,0.0001368913 
6887.58,0.0002511065 
6887.59,0.0002511069 
6887.59,0.0002511069 
6887.59,0.0002511069 
6887.59,0.0002511069 
6887.59,0.0002511069 
4563.17,0.0001663636 
3926.46,0.0001431502 
3926.46,0.0001431502 
3664.06,0.0001335838 
8604.45,0.0003137000 
26288.31,0.0009584158 
24149.45,0.0008804376 
35880.88,0.0013081403 
65646.39,0.0023933276 
78752.45,0.0028711465 
61576.45,0.0022449462 
48266.32,0.0017596873 
34594.80,0.0012612529 
23845.33,0.0008693501 
23709.38,0.0008643933 
23458.10,0.0008552323 
24411.17,0.0008899792 
24309.83,0.0008862846 
19042.31,0.0006942422 
15659.85,0.0005709249 
15659.85,0.0005709249 
28551.81,0.0010409381 
30035.52,0.0010950310 
28397.68,0.0010353189 
26320.48,0.0009595885 
13826.95,0.0005041011 
6172.21,0.0002250257 
6172.21,0.0002250257 
3329.56,0.0001213888 
717.87,0.0000261720 
1335.07,0.0000486737 
5228.37,0.0001906153 
5228.37,0.0001906154 
5218.20,0.0001902444 
3991.75,0.0001455307 
3900.28,0.0001421959 
4448.82,0.0001621946 
5860.85,0.0002136740 
6360.00,0.0002318721 
8730.56,0.0003182976 
8853.19,0.0003227685 
8853.19,0.0003227685 
8853.19,0.0003227685 
8853.19,0.0003227685 
0.00,0.0000000000 
0.00,0.0000000000 
1259.36,0.0000459134 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1262.74,0.0000460367 
1409.97,0.0000514044 
1457.22,0.0000531271 
1457.22,0.0000531271 
2732.16,0.0000996086 
3164.67,0.0001153771 
3423.52,0.0001248143 
3593.99,0.0001310292 
3593.99,0.0001310292 
3593.99,0.0001310292 
3835.88,0.0001398480 
6887.59,0.0002511069 
6887.59,0.0002511069 
6887.59,0.0002511069 
6887.59,0.0002511069 
6887.59,0.0002511069 
6887.59,0.0002511069 
4832.97,0.0001761999 
3926.46,0.0001431502 
3926.46,0.0001431502 
7221.99,0.0002632983 
18441.51,0.0006723381 
20943.49,0.0007635550 
23663.21,0.0008627101 
25930.96,0.0009453876 
38434.21,0.0014012294 
38381.52,0.0013993085 
61576.45,0.0022449462 
48266.32,0.0017596873 
34594.80,0.0012612529 
23845.33,0.0008693501 
53683.06,0.0019571702 
64115.44,0.0023375125 
84620.29,0.0030850756 
44273.04,0.0016141007 
29016.53,0.0010578810 
27444.88,0.0010005821 
13828.70,0.0005041648 
4412.36,0.0001608654 
1549.44,0.0000564893 
1549.44,0.0000564893 
4545.88,0.0001657330 
6125.23,0.0002233129 
6172.21,0.0002250257 
6172.21,0.0002250257 
5661.03,0.0002063890 
879.00,0.0000320463 
788.49,0.0000287467 
5228.37,0.0001906154 
5228.37,0.0001906154 
5228.37,0.0001906154 
5169.80,0.0001884799 
4321.99,0.0001575706 
5183.84,0.0001889916 
8853.19,0.0003227685 
8853.19,0.0003227685 
8853.19,0.0003227685 
8853.19,0.0003227685 
8853.19,0.0003227685 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
1259.88,0.0000459327 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1388.47,0.0000506206 
1972.25,0.0000719039 
3390.92,0.0001236257 
3593.99,0.0001310292 
3593.99,0.0001310292 
3593.99,0.0001310292 
3593.99,0.0001310292 
3593.99,0.0001310292 
4056.96,0.0001479081 
6887.59,0.0002511069 
6887.59,0.0002511069 
6796.23,0.0002477761 
6116.29,0.0002229870 
6010.58,0.0002191328 
5904.81,0.0002152768 
5770.72,0.0002103882 
4128.63,0.0001505209 
4288.59,0.0001563527 
15004.63,0.0005470369 
29965.84,0.0010924909 
29965.84,0.0010924908 
23663.21,0.0008627101 
25930.96,0.0009453876 
38434.21,0.0014012294 
38381.52,0.0013993085 
40401.18,0.0014729409 
40396.12,0.0014727564 
37206.28,0.0013564618 
15790.61,0.0005756919 
34753.25,0.0012670295 
32865.02,0.0011981888 
74491.13,0.0027157881 
104242.28,0.0038004516 
99323.95,0.0036211399 
49691.53,0.0018116472 
11940.88,0.0004353392 
1549.44,0.0000564893 
1549.44,0.0000564893 
1549.44,0.0000564893 
4193.12,0.0001528721 
6172.21,0.0002250257 
6033.72,0.0002199767 
5952.24,0.0002170061 
6172.21,0.0002250257 
2860.37,0.0001042831 
717.87,0.0000261720 
5228.37,0.0001906154 
5228.37,0.0001906154 
5228.37,0.0001906154 
4067.06,0.0001482762 
3593.26,0.0001310025 
4231.40,0.0001542679 
7501.86,0.0002735018 
6981.23,0.0002545207 
8318.80,0.0003032858 
8853.19,0.0003227685 
8853.19,0.0003227685 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
2280.70,0.0000831495 
3593.99,0.0001310292 
3593.99,0.0001310292 
3593.99,0.0001310292 
3593.99,0.0001310292 
3593.99,0.0001310292 
3593.99,0.0001310292 
5504.73,0.0002006907 
6887.59,0.0002511068 
6750.53,0.0002461101 
6277.65,0.0002288697 
5779.47,0.0002107070 
5779.47,0.0002107070 
5779.47,0.0002107070 
5779.47,0.0002107070 
4128.63,0.0001505209 
4288.59,0.0001563527 
15004.63,0.0005470369 
29965.84,0.0010924909 
29965.84,0.0010924908 
24964.87,0.0009101661 
23964.22,0.0008736843 
38227.18,0.0013936817 
37916.97,0.0013823720 
39388.07,0.0014360052 
41607.77,0.0015169308 
44142.91,0.0016093564 
13541.60,0.0004936981 
26151.98,0.0009534456 
63378.03,0.0023106281 
58393.34,0.0021288969 
28297.22,0.0010316564 
27522.25,0.0010034027 
18212.95,0.0006640054 
4554.84,0.0001660598 
1549.44,0.0000564893 
1549.44,0.0000564893 
38466.39,0.0014024027 
61874.36,0.0022558074 
59931.78,0.0021849850 
896.39,0.0000326805 
3594.46,0.0001310465 
5500.61,0.0002005406 
5316.38,0.0001938237 
754.45,0.0000275058 
5228.37,0.0001906154 
5228.37,0.0001906154 
5228.37,0.0001906154 
4298.29,0.0001567066 
3593.26,0.0001310025 
3593.26,0.0001310025 
3593.26,0.0001310025 
3593.26,0.0001310025 
5664.61,0.0002065195 
5541.18,0.0002020195 
0.00,0.0000000000 
0.00,0.0000000000 
0.00,0.0000000000 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1259.20,0.0000459076 
1605.05,0.0000585168 
2680.48,0.0000977247 
3425.98,0.0001249040 
3394.39,0.0001237521 
3362.76,0.0001225990 
3593.99,0.0001310292 
3593.99,0.0001310292 
5137.36,0.0001872971 
6597.26,0.0002405220 
6362.75,0.0002319722 
6028.56,0.0002197884 
5779.47,0.0002107070 
5779.47,0.0002107070 
5779.47,0.0002107070 
5779.47,0.0002107070 
5779.47,0.0002107070 
5779.47,0.0002107070 
24969.38,0.0009103303 
26400.30,0.0009624988 
28565.77,0.0010414471 
29206.46,0.0010648054 
30640.03,0.0011170702 
35399.30,0.0012905833 
43509.75,0.0015862727 
51945.42,0.0018938196 
42413.66,0.0015463119 
36644.46,0.0013359791 
29975.54,0.0010928444 
29615.32,0.0010797116 
